id,listing_id,post_town,outcode,property_type,first_published_date_day,first_published_date_month,first_published_date_year,last_published_date_day,last_published_date_month,last_published_date_year,num_bathrooms,num_bedrooms,num_floors,num_recepts,price
32692,13819177,Southampton,15,0,29,10,2018,6,8,2019,2,8,0,1,808
32693,15693470,Southampton,17,0,28,11,2017,29,5,2019,0,9,0,0,769
32694,3235276,Southampton,17,2,8,7,2019,9,7,2019,3,6,0,1,731
32695,51355794,Southampton,17,1,18,4,2019,29,5,2019,3,6,0,0,719
32696,3235480,Southampton,14,2,22,11,2017,29,5,2019,0,8,0,0,719
32697,46029807,Southampton,16,2,7,2,2019,29,5,2019,2,7,0,0,706
32698,45810391,Southampton,14,3,7,11,2017,29,8,2019,0,8,0,0,706
32699,26852321,Southampton,14,2,31,10,2018,29,5,2019,0,8,0,0,690
32700,49519828,Southampton,17,0,19,10,2017,6,8,2019,2,8,0,1,690
32701,51865387,Southampton,14,0,1,11,2018,6,8,2019,2,7,0,1,690
32702,3235529,Southampton,17,0,18,1,2019,6,8,2019,2,7,0,1,690
32703,45810397,Southampton,14,0,26,12,2018,17,7,2019,2,7,0,0,668
32704,51864650,Southampton,14,0,28,11,2017,6,8,2019,2,7,0,1,659
32705,51176073,Southampton,17,0,11,12,2018,6,8,2019,2,7,0,1,668
32706,45810392,Southampton,17,0,3,11,2018,6,8,2019,1,7,0,1,646
32707,50419383,Southampton,14,0,30,8,2017,6,8,2019,5,7,0,2,646
32708,42266282,Southampton,15,0,31,10,2018,14,5,2019,2,7,0,1,640
32709,49533858,Southampton,14,2,26,11,2018,14,5,2019,2,7,0,1,696
32710,3235359,Southampton,15,3,19,7,2019,22,8,2019,0,5,0,0,640
32711,3235417,Southampton,14,0,30,10,2018,29,5,2019,0,7,0,0,640
32712,15016138,Southampton,14,0,30,10,2018,29,5,2019,0,7,0,0,736
32713,50027848,Southampton,14,0,16,11,2018,29,5,2019,0,7,0,0,640
32714,3418762,Southampton,17,2,7,11,2018,29,5,2019,0,6,0,0,637
32715,3235423,Southampton,15,3,19,7,2019,22,8,2019,0,5,0,0,637
32716,3235268,Southampton,17,2,2,1,2019,20,6,2019,3,8,0,0,633
32717,3235455,Southampton,14,0,28,11,2018,6,8,2019,2,7,0,1,633
32718,49530539,Southampton,15,0,18,2,2019,30,7,2019,0,7,0,0,630
32719,46244045,Southampton,15,0,13,12,2018,14,8,2019,2,7,0,1,683
32720,52100143,Southampton,14,2,7,5,2019,29,5,2019,2,7,0,0,630
32721,45810296,Southampton,17,0,25,4,2018,6,8,2019,1,7,0,1,630
32722,45810295,Southampton,17,2,24,1,2019,14,5,2019,2,7,0,1,630
32723,49702699,Southampton,17,2,15,8,2019,15,8,2019,0,7,0,0,598
32724,49608110,Southampton,17,0,30,10,2018,29,5,2019,0,7,0,0,630
32725,52100142,Southampton,17,3,31,10,2018,16,8,2019,2,7,0,1,627
32726,46045784,Southampton,14,0,10,11,2017,6,8,2019,2,7,0,1,627
32727,11940194,Southampton,17,0,23,11,2017,6,8,2019,2,6,0,1,626
32728,50529014,Southampton,15,1,31,7,2019,7,8,2019,5,5,0,1,626
32729,49942412,Southampton,16,3,9,8,2019,14,8,2019,3,5,0,4,620
32730,51355630,Southampton,14,3,30,5,2019,29,8,2019,0,8,0,0,596
32731,3235246,Southampton,14,2,30,10,2018,29,5,2019,0,7,0,0,620
32732,46029848,Southampton,14,0,22,11,2018,6,8,2019,2,7,0,1,618
32733,26852312,Southampton,17,2,19,1,2019,14,5,2019,2,7,0,1,595
32734,45810340,Southampton,14,0,22,11,2018,6,8,2019,1,7,0,1,618
32735,46029834,Southampton,14,1,30,10,2018,29,5,2019,0,7,0,0,617
32736,3235482,Southampton,14,1,6,11,2016,29,5,2019,0,7,0,0,617
32737,3235475,Southampton,17,2,30,10,2018,29,5,2019,0,7,0,0,612
32738,52259286,Southampton,15,0,27,3,2019,30,5,2019,2,7,0,1,658
32739,52363912,Southampton,15,0,27,3,2019,30,5,2019,2,7,0,1,612
32740,42266297,Southampton,15,2,28,2,2019,29,5,2019,0,7,0,0,609
32741,45810298,Southampton,14,0,22,11,2017,29,5,2019,0,7,0,0,609
32742,3254287,Southampton,17,2,17,7,2019,30,7,2019,4,5,0,1,609
32743,50225292,Southampton,17,0,30,10,2017,6,8,2019,2,6,0,1,606
32744,13508033,Southampton,17,0,7,11,2018,6,8,2019,2,6,0,1,606
32745,45810300,Southampton,14,0,9,2,2017,22,8,2019,2,7,0,1,600
32746,45810299,Southampton,14,2,2,1,2019,29,5,2019,0,7,0,0,600
32747,45810297,Southampton,14,3,10,11,2018,29,8,2019,0,7,0,0,600
32748,50935838,Southampton,14,3,7,11,2017,29,8,2019,0,7,0,0,640
32749,50935839,Southampton,14,0,22,11,2017,29,5,2019,0,7,0,0,600
32750,50652629,Southampton,17,0,26,11,2018,29,5,2019,0,6,0,0,600
32751,50652487,Southampton,14,5,4,7,2019,23,8,2019,0,3,0,0,600
32752,45810393,Southampton,14,5,21,8,2019,22,8,2019,2,3,0,1,595
32753,52127182,Southampton,17,0,14,12,2018,20,8,2019,2,7,0,1,665
32754,32489627,Southampton,14,1,30,10,2018,29,5,2019,0,6,0,0,644
32755,3235508,Southampton,15,0,13,5,2019,30,5,2019,2,7,0,0,595
32756,46479039,Southampton,17,2,30,10,2018,29,5,2019,3,7,0,0,595
32757,50052742,Southampton,15,0,29,10,2018,6,8,2019,5,6,0,1,595
32758,42266285,Southampton,15,0,30,7,2019,31,7,2019,0,6,0,1,595
32759,42266356,Southampton,14,0,1,11,2018,6,8,2019,2,6,0,1,623
32760,45810394,Southampton,17,0,7,2,2019,3,6,2019,2,6,0,1,595
32761,49781851,Southampton,17,0,1,11,2018,29,5,2019,0,6,0,0,595
32762,51976907,Southampton,17,0,30,10,2018,6,8,2019,1,6,0,1,595
32763,52476710,Southampton,17,0,30,10,2018,6,8,2019,2,6,0,1,591
32764,50624968,Southampton,14,0,29,6,2019,2,8,2019,4,4,0,1,609
32765,45810306,Southampton,17,0,30,10,2018,6,8,2019,1,6,0,1,591
32766,51419451,Southampton,17,2,30,10,2018,29,5,2019,0,6,0,0,590
32767,45810151,Southampton,16,0,1,11,2018,29,5,2019,0,7,0,0,590
32768,15796492,Southampton,16,0,2,11,2018,22,8,2019,3,7,0,1,590
32769,52249424,Southampton,17,0,19,8,2019,20,8,2019,2,6,0,0,590
32770,3235406,Southampton,15,0,1,2,2019,14,5,2019,6,6,0,2,590
32771,50426383,Southampton,17,2,14,1,2019,29,5,2019,0,6,0,0,590
32772,45810365,Southampton,15,0,30,10,2018,6,8,2019,1,6,0,1,590
32773,16973608,Southampton,17,0,16,11,2018,2,7,2019,0,6,0,0,590
32774,16973620,Southampton,14,0,14,11,2018,15,5,2019,2,6,0,1,590
32775,51931370,Southampton,14,0,18,3,2019,14,8,2019,3,5,0,1,582
32776,28021898,Southampton,14,0,13,11,2017,6,8,2019,2,6,0,1,582
32777,49517601,Southampton,17,2,1,12,2018,3,6,2019,2,6,0,1,577
32778,45810366,Southampton,14,0,30,10,2018,29,5,2019,0,6,0,0,577
32779,49556941,Southampton,14,2,13,11,2018,30,7,2019,2,6,0,1,577
32780,52450665,Southampton,14,3,3,7,2019,29,8,2019,0,7,0,0,577
32781,50363790,Southampton,14,0,15,8,2019,15,8,2019,0,6,0,0,577
32782,46858359,Southampton,17,2,9,8,2019,9,8,2019,2,6,2,1,529
32783,44292471,Southampton,17,0,7,12,2018,6,8,2019,4,5,0,1,577
32784,45810383,Southampton,14,0,10,12,2018,6,8,2019,3,5,0,1,574
32785,49681125,Southampton,17,0,4,12,2018,6,8,2019,1,6,0,1,574
32786,49681126,Southampton,14,0,12,11,2018,29,5,2019,0,6,0,0,574
32787,50839902,Southampton,17,0,30,10,2018,29,5,2019,0,6,0,0,670
32788,15737614,Southampton,17,2,9,8,2019,9,8,2019,1,6,2,0,609
32789,49843182,Southampton,15,2,21,8,2019,22,8,2019,2,5,0,1,498
32790,45810395,Southampton,14,5,24,7,2019,29,8,2019,2,2,0,1,498
32791,46029662,Southampton,14,5,10,6,2019,19,8,2019,3,2,0,1,496
32792,51964966,Southampton,15,3,10,7,2019,29,8,2019,0,6,0,0,519
32793,26852300,Southampton,17,0,1,2,2018,6,8,2019,2,6,0,1,496
32794,42249322,Southampton,14,0,22,11,2018,6,8,2019,2,6,0,1,496
32795,3427130,Southampton,14,2,19,1,2019,14,5,2019,2,6,0,1,519
32796,13767501,Southampton,15,0,21,5,2019,30,7,2019,0,6,0,0,496
32797,3261613,Southampton,14,0,21,11,2017,6,8,2019,2,6,0,1,496
32798,49650629,Southampton,14,0,22,11,2017,6,8,2019,1,6,0,1,480
32799,45810351,Southampton,15,0,15,7,2019,6,8,2019,2,6,0,1,496
32800,15977624,Southampton,14,0,29,10,2018,6,8,2019,1,5,0,1,495
32801,52474683,Southampton,15,0,31,10,2018,30,7,2019,2,6,0,1,495
32802,52312090,Southampton,16,2,26,2,2019,29,5,2019,0,6,0,0,492
32803,46387656,Southampton,15,0,18,3,2019,3,6,2019,2,6,0,1,498
32804,42266336,Southampton,17,3,22,8,2019,23,8,2019,2,5,0,2,492
32805,13879486,Southampton,17,2,14,3,2019,14,8,2019,2,6,0,1,492
32806,13911793,Southampton,14,0,30,10,2018,29,5,2019,0,6,0,0,492
32807,50225291,Southampton,17,0,23,1,2019,14,5,2019,2,6,0,1,492
32808,51504371,Southampton,17,0,10,12,2018,29,5,2019,2,6,0,0,492
32809,13879478,Southampton,16,2,7,11,2018,29,5,2019,0,6,0,0,480
32810,16721817,Southampton,15,0,30,10,2018,29,5,2019,0,6,0,0,492
32811,34152035,Southampton,17,0,12,12,2018,29,5,2019,2,7,0,0,492
32812,13602992,Southampton,14,0,30,10,2018,29,5,2019,0,6,0,0,475
32813,49532220,Southampton,14,0,30,10,2018,29,5,2019,2,6,0,0,492
32814,50615450,Southampton,17,0,7,11,2018,29,5,2019,0,6,0,0,492
32815,50845652,Southampton,16,3,7,11,2017,29,8,2019,0,6,0,0,492
32816,52487814,Southampton,15,3,10,11,2018,29,8,2019,0,6,0,0,492
32817,50803847,Southampton,14,3,3,2,2018,29,8,2019,0,6,0,0,485
32818,49517626,Southampton,14,3,10,11,2018,29,8,2019,0,6,0,0,492
32819,50258766,Southampton,14,3,10,11,2018,29,8,2019,0,6,0,0,491
32820,45810139,Southampton,17,0,11,12,2018,29,5,2019,2,7,0,0,468
32821,49913320,Southampton,17,0,30,10,2018,29,5,2019,0,6,0,0,491
32822,45810131,Southampton,17,0,31,10,2018,6,8,2019,2,6,0,1,486
32823,45810305,Southampton,16,3,30,10,2018,29,5,2019,0,6,0,0,486
32824,49928330,Southampton,17,3,12,11,2018,29,6,2019,2,6,0,1,486
32825,45810307,Southampton,17,0,1,11,2018,29,5,2019,0,6,0,0,486
32826,45810140,Southampton,17,2,2,11,2018,14,5,2019,2,6,0,1,485
32827,49608518,Southampton,14,0,11,4,2019,6,8,2019,2,6,0,1,485
32828,42266286,Southampton,17,0,22,11,2017,6,8,2019,2,6,0,1,485
32829,42266288,Southampton,14,0,1,11,2018,6,8,2019,1,5,0,1,496
32830,42266290,Southampton,17,3,7,11,2018,29,5,2019,0,5,0,0,485
32831,42266291,Southampton,14,8,10,12,2018,14,5,2019,2,5,0,1,485
32832,42266292,Southampton,14,2,1,12,2017,14,5,2019,2,6,0,1,485
32833,49919140,Southampton,14,0,3,5,2019,3,6,2019,4,5,0,1,480
32834,45810346,Southampton,15,0,14,11,2018,6,8,2019,1,5,0,1,510
32835,3235477,Southampton,14,0,23,7,2019,24,7,2019,0,6,0,0,480
32836,49516832,Southampton,15,0,30,10,2018,14,6,2019,4,6,0,0,480
32837,46029841,Southampton,17,5,14,11,2018,29,8,2019,0,4,0,0,528
32838,49542127,Southampton,17,2,30,10,2018,29,5,2019,2,6,0,0,480
32839,46479240,Southampton,14,0,29,11,2018,6,8,2019,2,5,0,1,480
32840,3741576,Southampton,16,2,21,6,2019,21,6,2019,2,6,0,2,510
32841,3235562,Southampton,14,0,30,11,2018,6,8,2019,1,5,0,1,480
32842,45701650,Southampton,17,0,25,10,2018,6,8,2019,1,5,0,1,480
32843,45810147,Southampton,17,2,7,12,2018,3,6,2019,4,5,0,1,480
32844,49916043,Southampton,17,1,26,12,2018,14,5,2019,2,6,0,1,480
32845,45736104,Southampton,14,0,21,8,2019,27,8,2019,2,6,0,1,546
32846,51324319,Southampton,16,0,1,11,2018,29,5,2019,0,6,0,0,480
32847,45590029,Southampton,16,0,29,1,2019,16,8,2019,3,5,0,1,480
32848,52183507,Southampton,14,3,30,10,2018,29,5,2019,0,6,0,0,560
32849,45810525,Southampton,14,2,26,11,2018,14,5,2019,2,5,0,0,480
32850,44848577,Southampton,16,2,18,11,2018,25,5,2019,1,5,0,1,480
32851,49517376,Southampton,17,0,1,12,2018,20,8,2019,2,7,0,1,516
32852,4259790,Southampton,17,0,16,12,2018,9,7,2019,4,5,0,1,480
32853,48204952,Southampton,17,2,15,3,2019,8,7,2019,4,5,2,1,480
32854,3512247,Southampton,16,0,29,12,2017,14,5,2019,2,6,0,0,528
32855,3418778,Southampton,14,2,29,1,2019,29,5,2019,0,6,0,0,480
32856,49893318,Southampton,14,0,1,11,2018,6,8,2019,2,5,0,1,480
32857,50028290,Southampton,17,0,1,11,2018,6,8,2019,1,5,0,1,510
32858,52474060,Southampton,15,0,29,10,2018,6,8,2019,1,5,0,1,480
32859,45810381,Southampton,17,2,11,2,2019,29,5,2019,0,6,0,0,480
32860,45662537,Southampton,17,2,11,2,2019,29,5,2019,0,6,0,0,522
32861,49516563,Southampton,17,1,31,10,2018,29,5,2019,0,6,0,0,495
32862,49579127,Southampton,14,0,7,3,2018,29,5,2019,0,5,0,0,480
32863,49714850,Southampton,17,0,30,10,2018,29,5,2019,2,6,0,0,480
32864,50624964,Southampton,17,2,16,1,2019,13,6,2019,4,8,0,1,540
32865,49964421,Southampton,17,0,7,11,2018,29,5,2019,0,6,0,0,480
32866,50815732,Southampton,17,0,15,5,2019,6,8,2019,2,5,0,1,480
32867,46478908,Southampton,17,0,3,11,2018,29,5,2019,0,5,0,0,504
32868,50322985,Southampton,14,2,24,1,2019,14,5,2019,2,5,0,1,495
32869,3235476,Southampton,16,3,14,8,2018,29,5,2019,0,5,0,0,480
32870,3235436,Southampton,15,0,29,10,2018,6,8,2019,2,5,0,1,480
32871,15762368,Southampton,16,0,17,1,2019,6,8,2019,1,5,0,2,504
32872,50457706,Southampton,17,0,3,11,2018,29,5,2019,0,5,0,0,480
32873,50457777,Southampton,14,3,3,7,2019,29,8,2019,0,6,0,0,480
32874,49534234,Southampton,15,3,17,7,2019,29,8,2019,0,5,0,0,504
32875,46845902,Southampton,17,2,28,1,2019,5,6,2019,2,6,0,1,480
32876,45810143,Southampton,17,2,23,5,2019,13,8,2019,4,5,0,1,480
32877,50188698,Southampton,16,0,25,2,2019,6,8,2019,1,5,0,1,560
32878,45810408,Southampton,17,0,28,2,2019,26,7,2019,2,6,2,2,480
32879,14087451,Southampton,17,2,24,1,2019,14,5,2019,2,5,0,1,478
32880,49568042,Southampton,17,0,5,8,2019,28,8,2019,2,4,0,2,478
32881,49579166,Southampton,17,0,6,11,2018,29,5,2019,2,5,0,0,478
32882,48727505,Southampton,15,2,31,10,2018,3,6,2019,1,5,0,1,478
32883,3512252,Southampton,17,0,6,11,2018,29,5,2019,0,5,0,0,478
32884,14484922,Southampton,14,0,21,5,2019,30,5,2019,1,5,0,1,475
32885,49567750,Southampton,15,2,24,1,2019,14,5,2019,2,5,0,1,478
32886,51964968,Southampton,14,5,18,8,2017,15,5,2019,1,5,0,1,478
32887,52119979,Southampton,14,0,13,11,2017,6,8,2019,2,5,0,1,466
32888,45734764,Southampton,14,0,22,5,2019,10,6,2019,2,5,0,0,421
32889,51539534,Southampton,14,0,4,2,2019,6,8,2019,1,6,0,1,508
32890,50607686,Southampton,15,2,5,12,2018,29,5,2019,0,5,0,0,421
32891,50647518,Southampton,16,0,19,2,2019,29,8,2019,0,6,0,0,420
32892,49579244,Southampton,17,0,21,11,2018,6,8,2019,1,5,0,1,462
32893,52310849,Southampton,14,0,19,6,2019,20,6,2019,0,6,0,0,420
32894,45810135,Southampton,17,2,2,7,2019,24,8,2019,1,5,0,1,420
32895,49528775,Southampton,15,0,19,10,2018,24,8,2019,0,6,0,0,420
32896,45810136,Southampton,14,0,24,5,2019,25,5,2019,2,5,0,1,420
32897,51507314,Southampton,17,0,31,10,2018,6,8,2019,2,5,0,1,770
32898,50269663,Southampton,16,0,27,8,2019,28,8,2019,3,6,0,2,700
32899,46478784,Southampton,14,0,18,2,2019,14,5,2019,3,5,0,1,560
32900,3235490,Southampton,16,2,28,6,2019,28,8,2019,2,6,0,2,490
32901,51525092,Southampton,17,0,5,4,2019,19,8,2019,0,5,0,0,420
32902,3235479,Southampton,17,3,14,2,2019,29,8,2019,0,6,0,0,418
32903,49876089,Southampton,14,2,27,6,2019,2,8,2019,5,5,0,1,418
32904,50539194,Southampton,15,0,20,8,2019,21,8,2019,4,4,3,2,415
32905,13548561,Southampton,17,2,18,8,2019,19,8,2019,3,6,0,1,415
32906,51820020,Southampton,17,0,4,6,2019,5,6,2019,1,6,0,0,415
32907,51950909,Southampton,15,0,16,8,2019,20,8,2019,1,4,0,3,415
32908,49414181,Southampton,17,3,9,11,2018,29,8,2019,0,6,0,0,415
32909,51554153,Southampton,15,0,1,12,2018,29,8,2019,0,5,0,0,415
32910,3235457,Southampton,17,0,30,10,2018,29,5,2019,0,5,0,0,415
32911,52533519,Southampton,14,2,21,8,2019,22,8,2019,2,5,0,1,415
32912,47836485,Southampton,17,3,9,11,2018,19,8,2019,0,5,0,0,415
32913,51919382,Southampton,16,2,28,2,2019,29,5,2019,0,5,0,0,415
32914,51045839,Southampton,16,0,15,3,2019,30,5,2019,1,5,0,1,415
32915,50500380,Southampton,17,2,2,5,2019,22,8,2019,1,5,0,1,415
32916,51906052,Southampton,14,5,9,7,2019,9,7,2019,2,2,0,1,415
32917,52465111,Southampton,17,2,6,11,2016,29,5,2019,0,5,0,0,415
32918,52446713,Southampton,15,0,1,5,2019,3,6,2019,3,5,0,1,415
32919,51653724,Southampton,15,2,28,11,2018,1,7,2019,3,6,0,1,485
32920,52436253,Southampton,14,5,7,8,2019,27,8,2019,2,3,0,1,438
32921,42266321,Southampton,16,2,24,8,2019,25,8,2019,2,5,0,1,415
32922,45720274,Southampton,17,2,20,6,2019,22,8,2019,2,4,0,1,415
32923,49519948,Southampton,16,2,26,2,2019,29,5,2019,0,5,0,0,415
32924,52477782,Southampton,15,2,20,3,2019,1,6,2019,1,5,0,1,415
32925,42266333,Southampton,17,0,10,4,2019,30,5,2019,2,5,0,1,450
32926,50652204,Southampton,14,0,30,10,2018,29,5,2019,2,5,0,0,415
32927,50820832,Southampton,17,2,31,10,2018,29,5,2019,0,5,0,0,415
32928,51309657,Southampton,16,0,15,3,2019,30,5,2019,2,5,0,1,415
32929,45969879,Southampton,14,0,22,11,2017,29,5,2019,0,5,0,0,415
32930,45810265,Southampton,14,3,7,11,2017,29,8,2019,0,5,0,0,415
32931,47891548,Southampton,14,3,14,11,2018,29,8,2019,0,5,0,0,415
32932,49813455,Southampton,14,0,30,10,2018,29,5,2019,0,5,0,0,415
32933,18936041,Southampton,15,2,12,12,2018,11,6,2019,2,5,0,0,414
32934,52513521,Southampton,16,0,5,11,2018,29,5,2019,2,5,0,0,414
32935,51839198,Southampton,17,2,25,6,2019,26,6,2019,1,5,0,1,414
32936,50615451,Southampton,16,0,17,5,2019,16,8,2019,0,5,0,0,414
32937,50869708,Southampton,14,0,26,2,2019,30,5,2019,2,5,0,1,414
32938,51091724,Southampton,14,2,10,12,2018,29,5,2019,1,5,0,0,451
32939,45810125,Southampton,14,0,7,12,2018,6,8,2019,1,4,0,1,414
32940,46247949,Southampton,16,0,4,9,2018,6,8,2019,2,5,0,2,414
32941,50821035,Southampton,17,2,12,3,2019,17,6,2019,2,5,0,1,426
32942,45810320,Southampton,17,0,2,4,2019,11,6,2019,0,6,0,0,414
32943,42266283,Southampton,17,2,2,11,2018,14,5,2019,2,5,0,1,411
32944,42266315,Southampton,17,0,20,11,2018,29,5,2019,0,5,0,0,411
32945,49519914,Southampton,15,5,22,1,2019,25,6,2019,1,5,0,1,406
32946,15947026,Southampton,17,0,16,4,2019,31,5,2019,2,5,0,0,406
32947,45810128,Southampton,15,0,28,3,2019,19,8,2019,0,5,0,2,405
32948,51876158,Southampton,17,0,10,7,2019,11,7,2019,1,5,0,1,398
32949,41293748,Southampton,17,0,23,6,2019,14,8,2019,2,6,0,1,405
32950,50621253,Southampton,14,0,2,11,2018,6,8,2019,1,5,0,1,405
32951,49913081,Southampton,17,0,30,10,2018,29,5,2019,0,5,0,0,405
32952,42808535,Southampton,14,0,9,5,2018,24,8,2019,0,5,0,0,405
32953,3844062,Southampton,16,0,17,5,2019,27,7,2019,0,4,0,2,405
32954,50779568,Southampton,15,0,17,12,2018,19,8,2019,0,5,0,0,404
32955,45810343,Southampton,17,0,30,10,2018,27,8,2019,0,5,0,0,404
32956,49561311,Southampton,15,3,20,2,2019,29,8,2019,0,5,0,0,404
32957,46046373,Southampton,17,2,21,6,2018,29,5,2019,2,5,0,0,404
32958,50252399,Southampton,16,0,30,10,2018,7,8,2019,0,5,0,0,404
32959,51151719,Southampton,17,0,10,11,2018,19,8,2019,0,5,0,0,375
32960,50948031,Southampton,17,0,10,11,2018,19,8,2019,0,5,0,0,404
32961,52042250,Southampton,17,0,15,1,2019,29,5,2019,0,5,0,0,404
32962,51862048,Southampton,14,2,3,1,2019,29,5,2019,0,5,0,0,404
32963,3235301,Southampton,17,0,2,1,2019,29,5,2019,0,5,0,0,404
32964,45810321,Southampton,17,2,30,10,2018,29,5,2019,0,5,0,0,450
32965,44728950,Southampton,17,0,15,5,2019,6,8,2019,2,5,0,1,462
32966,51475049,Southampton,16,0,11,11,2017,29,5,2019,0,5,0,0,438
32967,41186763,Southampton,17,0,29,1,2019,17,7,2019,0,5,0,0,404
32968,45810317,Southampton,17,2,9,5,2019,12,7,2019,0,5,0,0,404
32969,44959703,Southampton,17,0,20,11,2018,29,5,2019,0,5,0,0,404
32970,48085458,Southampton,16,3,3,1,2019,22,8,2019,2,5,2,0,404
32971,45810379,Southampton,14,3,18,12,2018,29,8,2019,0,5,0,0,404
32972,46045758,Southampton,17,0,1,11,2018,6,8,2019,1,4,0,1,403
32973,46045740,Southampton,17,0,1,11,2018,6,8,2019,1,4,0,1,404
32974,45810312,Southampton,17,0,7,3,2019,24,8,2019,2,5,0,1,403
32975,50060972,Southampton,17,0,12,7,2019,13,7,2019,5,5,0,1,401
32976,50053681,Southampton,17,0,30,10,2018,29,5,2019,0,5,0,0,401
32977,46248969,Southampton,17,0,8,8,2019,9,8,2019,1,4,0,1,400
32978,14087450,Southampton,17,0,16,8,2019,19,8,2019,0,4,0,0,433
32979,45810369,Southampton,15,0,13,8,2019,20,8,2019,1,4,0,0,415
32980,50315503,Southampton,15,2,27,7,2018,27,8,2019,1,5,0,1,410
32981,51374745,Southampton,16,2,30,4,2019,13,8,2019,1,3,0,3,404
32982,45810373,Southampton,14,0,24,4,2019,6,8,2019,1,5,0,1,399
32983,20753157,Southampton,14,0,11,2,2019,29,5,2019,0,5,0,0,427
32984,46675366,Southampton,17,0,3,4,2019,31,7,2019,0,6,0,0,400
32985,27033583,Southampton,14,2,8,11,2018,3,6,2019,1,4,0,1,400
32986,3235334,Southampton,30,0,20,8,2019,21,8,2019,0,4,0,0,400
32987,50727275,Southampton,17,0,29,10,2018,6,8,2019,1,4,0,1,400
32988,52067909,Southampton,14,0,1,11,2018,6,8,2019,1,4,0,1,362
32989,45810368,Southampton,17,0,1,11,2018,6,8,2019,1,4,0,1,362
32990,52343384,Southampton,17,0,6,2,2019,30,5,2019,1,4,0,1,362
32991,52434357,Southampton,17,0,2,11,2018,6,8,2019,2,4,0,1,362
32992,52399299,Southampton,17,0,5,2,2019,30,5,2019,1,4,0,1,362
32993,48543340,Southampton,14,0,14,2,2019,6,8,2019,1,4,0,1,362
32994,48510073,Southampton,14,3,3,7,2019,29,8,2019,0,5,0,0,362
32995,52312137,Southampton,15,2,23,8,2019,24,8,2019,1,4,0,0,360
32996,50458143,Southampton,16,2,22,11,2018,21,8,2019,0,4,0,0,369
32997,51014632,Southampton,14,0,13,6,2019,14,6,2019,0,4,0,0,360
32998,46946854,Southampton,15,0,27,6,2019,20,8,2019,1,3,0,3,360
32999,52468368,Southampton,14,0,15,8,2019,16,8,2019,0,4,0,1,360
33000,3235353,Southampton,17,0,4,4,2019,18,6,2019,0,4,0,0,360
33001,3235368,Southampton,15,0,9,7,2019,14,8,2019,1,3,0,2,369
33002,3427085,Southampton,17,2,27,6,2019,22,8,2019,1,4,0,1,360
33003,3235510,Southampton,15,0,7,8,2019,8,8,2019,0,5,0,0,360
33004,3235306,Southampton,15,0,7,3,2019,30,5,2019,2,4,0,1,360
33005,3235308,Southampton,16,2,22,11,2018,21,8,2019,0,5,0,0,360
33006,50407791,Southampton,14,3,18,12,2018,29,8,2019,0,4,0,0,360
33007,3418809,Southampton,17,2,24,7,2019,24,7,2019,2,1,0,0,360
33008,50398730,Southampton,14,0,28,11,2017,6,8,2019,1,4,0,1,358
33009,50502296,Southampton,15,2,8,8,2019,8,8,2019,1,4,0,1,358
33010,51964967,Southampton,16,0,22,2,2019,22,8,2019,1,4,0,1,358
33011,52506358,Southampton,17,2,1,2,2019,14,5,2019,0,4,0,0,358
33012,43325507,Southampton,17,0,29,1,2019,16,8,2019,2,6,0,1,358
33013,51755798,Southampton,17,0,26,2,2019,20,8,2019,2,5,0,2,392
33014,51912420,Southampton,17,0,25,6,2019,17,8,2019,2,6,0,1,358
33015,52417591,Southampton,17,1,11,9,2018,29,5,2019,0,5,0,1,358
33016,51030926,Southampton,14,0,10,11,2016,6,8,2019,1,4,0,1,358
33017,43503471,Southampton,17,0,2,1,2019,26,7,2019,0,5,0,0,358
33018,48366193,Southampton,14,0,7,2,2019,3,6,2019,1,4,0,1,381
33019,52331429,Southampton,15,3,10,1,2019,3,6,2019,1,5,0,1,358
33020,50728358,Southampton,17,2,22,8,2019,23,8,2019,1,5,0,1,358
33021,45994999,Southampton,14,2,29,5,2019,24,8,2019,2,5,0,1,392
33022,46675364,Southampton,15,0,30,10,2018,29,5,2019,0,5,0,0,358
33023,45995000,Southampton,17,3,18,1,2019,24,8,2019,0,4,0,0,355
33024,52192660,Southampton,16,0,16,8,2019,24,8,2019,0,4,0,1,369
33025,3418758,Southampton,17,2,12,7,2018,22,8,2019,2,5,0,1,355
33026,49953471,Southampton,14,0,15,3,2019,16,7,2019,0,5,0,0,355
33027,50640868,Southampton,16,0,12,7,2019,12,8,2019,2,5,0,0,355
33028,27831383,Southampton,16,0,16,7,2019,12,8,2019,0,5,0,0,352
33029,50319274,Southampton,17,0,22,11,2018,21,8,2019,0,5,0,0,352
33030,50625109,Southampton,16,0,24,7,2019,12,8,2019,0,5,0,0,375
33031,45997729,Southampton,16,0,5,4,2019,6,8,2019,2,5,0,1,352
33032,45810166,Southampton,16,2,5,1,2019,23,7,2019,2,4,0,1,352
33033,38679207,Southampton,17,0,1,4,2019,14,8,2019,1,4,0,1,352
33034,45810388,Southampton,15,0,22,5,2019,22,8,2019,1,5,0,1,352
33035,50417887,Southampton,17,0,22,11,2018,21,8,2019,0,5,0,0,375
33036,46928563,Southampton,14,5,6,8,2019,29,8,2019,2,2,0,1,352
33037,52495382,Southampton,17,5,29,5,2019,19,8,2019,0,4,0,0,351
33038,51584375,Southampton,17,0,8,7,2019,9,7,2019,2,6,0,1,351
